level,check,cdmTableName,cdmFieldName,num_violated_rows,pct_violated_rows,num_denominator_rows,fkDomain,fkTableName,fkFieldName,plausibleGender,conceptId,plausibleTemporalAfterTableName,plausibleTemporalAfterFieldName,plausibleUnitConceptIds,plausibleValueHigh,plausibleValueLow,standardConceptFieldName
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3028717,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3026820,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40761528,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3022466,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3051825,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3030384,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3020331,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,44786754,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3018808,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3020460,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3029187,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3028437,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3036987,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3015603,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3024629,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3021600,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3000787,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3031266,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40764183,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40758926,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3030267,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3028026,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3026417,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3027953,,,"8645,8645,8719,8719,8750,8750,8763,8763,8810,8810,8860,8860,8923,8923,8924,8924,8985,8985,9040,9040,9058,9058,9093,9093,9332,9332,9525,9525,9550,9550,44777568,44777568,44777578,44777578,44777583,44777583",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3024172,,,"8645,8645,8719,8719,8750,8750,8763,8763,8810,8810,8860,8860,8923,8923,8924,8924,8985,8985,9040,9040,9058,9058,9093,9093,9332,9332,9525,9525,9550,9550,44777568,44777568,44777578,44777578,44777583,44777583",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3015182,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3012565,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3036603,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3024386,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3002888,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3023150,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3018095,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3013650,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3029315,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3052524,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3046422,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3004327,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3049147,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40758561,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3038470,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3038207,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,706177,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3041372,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3027475,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3007461,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3041806,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3003332,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3018143,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3032084,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3045440,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3036086,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40760954,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3019050,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3015302,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3016543,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3017501,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3043359,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3010645,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3041357,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3006627,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3039827,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3046538,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3026446,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
